Data,Zatrzymani na gorącym uczynku,Zatrzymani poszukiwani,Zatrzymani nietrzeźwi kierujący,Wypadki drogowe,Zabici w wypadkach,Ranni w wypadkach,Sun,Moon,Mercury,Mercury speed,Mars,Mars speed,Uran,Uran speed,MoonSun distance,MercuryMars distance,SunMars distance,SunUran distance
07.12.2009,683,351,286,156,11,183,255.47,145.2,272.53,1.45,138.63,0.16,352.72,0.0,-110.27,133.9,116.84,-97.25
06.12.2009,760,168,393,92,15,113,254.46,130.83,271.07,1.46,138.46,0.17,352.71,0.0,-123.62,132.61,115.99,-98.26
05.12.2009,867,189,412,104,21,113,253.44,116.28,269.61,1.47,138.29,0.18,352.71,0.0,-137.16,131.32,115.15,-99.27
04.12.2009,805,348,356,106,10,126,252.43,101.62,268.13,1.48,138.11,0.19,352.71,0.0,-150.81,130.02,114.32,-100.28
03.12.2009,715,391,316,122,10,139,251.41,86.94,266.64,1.49,137.91,0.2,352.71,0.0,-164.47,128.73,113.5,-101.29
02.12.2009,743,383,317,142,10,187,250.4,72.36,265.15,1.5,137.71,0.21,352.7,0.0,-178.04,127.44,112.69,-102.31
01.12.2009,812,355,347,109,15,155,249.39,57.99,263.65,1.5,137.5,0.22,352.7,-0.0,168.6,126.16,111.89,-103.32
30.11.2009,759,322,406,122,16,138,248.37,43.92,262.15,1.51,137.27,0.23,352.71,-0.0,155.55,124.88,111.1,-104.33
29.11.2009,1088,175,605,91,13,132,247.36,30.24,260.64,1.51,137.04,0.24,352.71,-0.0,142.88,123.6,110.32,-105.35
28.11.2009,943,192,493,108,13,139,246.35,16.97,259.12,1.52,136.8,0.25,352.71,-0.0,130.63,122.33,109.55,-106.36
27.11.2009,816,481,333,116,17,129,245.34,4.11,257.61,1.52,136.55,0.25,352.71,-0.0,118.78,121.06,108.79,-107.38
26.11.2009,800,453,324,104,16,105,244.32,351.62,256.09,1.52,136.29,0.26,352.72,-0.0,107.29,119.8,108.03,-108.39
25.11.2009,818,426,329,126,14,146,243.31,339.43,254.56,1.53,136.02,0.27,352.72,-0.01,96.11,118.54,107.29,-109.41
24.11.2009,653,462,305,146,19,165,242.3,327.46,253.03,1.53,135.75,0.28,352.73,-0.01,85.16,117.29,106.55,-110.43
23.11.2009,720,347,366,122,12,139,241.29,315.63,251.5,1.53,135.46,0.29,352.73,-0.01,74.34,116.04,105.83,-111.45
22.11.2009,934,181,489,82,7,109,240.28,303.84,249.97,1.54,135.17,0.3,352.74,-0.01,63.57,114.8,105.11,-112.46
21.11.2009,970,200,457,120,12,150,239.27,292.02,248.43,1.54,134.87,0.3,352.75,-0.01,52.75,113.56,104.4,-113.48
20.11.2009,835,376,414,113,13,118,238.26,280.08,246.89,1.54,134.56,0.31,352.76,-0.01,41.82,112.33,103.7,-114.5
19.11.2009,770,481,333,88,10,100,237.25,267.96,245.34,1.55,134.24,0.32,352.77,-0.01,30.71,111.1,103.01,-115.52
18.11.2009,812,338,324,118,13,120,236.24,255.61,243.79,1.55,133.92,0.33,352.78,-0.01,19.37,109.87,102.32,-116.54
17.11.2009,715,407,293,117,10,141,235.23,243.0,242.24,1.55,133.59,0.33,352.79,-0.01,7.77,108.65,101.64,-117.56
16.11.2009,685,361,324,94,11,106,234.22,230.12,240.68,1.56,133.25,0.34,352.8,-0.01,-4.1,107.43,100.97,-118.58
15.11.2009,890,198,470,89,7,134,233.21,216.99,239.12,1.56,132.91,0.35,352.82,-0.01,-16.22,106.22,100.31,-119.6
14.11.2009,931,200,461,110,16,148,232.21,203.63,237.56,1.57,132.55,0.36,352.83,-0.01,-28.58,105.01,99.65,-120.62
13.11.2009,850,415,385,113,17,118,231.2,190.07,235.99,1.57,132.19,0.36,352.85,-0.02,-41.13,103.8,99.01,-121.65
12.11.2009,804,357,379,140,11,174,230.19,176.34,234.42,1.58,131.83,0.37,352.86,-0.02,-53.85,102.59,98.36,-122.67
11.11.2009,797,192,405,109,16,137,229.19,162.49,232.84,1.58,131.46,0.38,352.88,-0.02,-66.69,101.38,97.73,-123.69
10.11.2009,828,375,393,128,7,154,228.18,148.54,231.25,1.59,131.08,0.38,352.9,-0.02,-79.64,100.17,97.1,-124.71
09.11.2009,693,335,324,135,16,157,227.18,134.49,229.66,1.59,130.69,0.39,352.91,-0.02,-92.69,98.97,96.48,-125.74
08.11.2009,998,167,528,96,10,131,226.17,120.37,228.07,1.6,130.3,0.39,352.93,-0.02,-105.81,97.76,95.87,-126.76
07.11.2009,853,186,438,113,10,145,225.17,106.18,226.46,1.61,129.91,0.4,352.95,-0.02,-118.99,96.56,95.26,-127.78
06.11.2009,761,337,368,118,12,141,224.17,91.95,224.86,1.61,129.5,0.41,352.97,-0.02,-132.21,95.35,94.66,-128.81
05.11.2009,701,384,295,123,9,154,223.16,77.74,223.24,1.62,129.1,0.41,352.99,-0.02,-145.43,94.14,94.07,-129.83
04.11.2009,676,334,304,109,11,129,222.16,63.59,221.62,1.63,128.68,0.42,353.01,-0.02,-158.57,92.94,93.48,-130.85
03.11.2009,623,359,259,86,8,100,221.16,49.59,219.99,1.63,128.26,0.42,353.04,-0.02,-171.57,91.73,92.9,-131.88
02.11.2009,612,336,299,98,3,120,220.16,35.81,218.35,1.64,127.84,0.43,353.06,-0.02,175.65,90.51,92.32,-132.9
01.11.2009,743,224,387,68,6,89,219.16,22.31,216.71,1.65,127.41,0.43,353.08,-0.02,163.15,89.3,91.75,-133.92
31.10.2009,910,245,465,118,12,172,218.16,9.15,215.06,1.65,126.97,0.44,353.11,-0.02,150.99,88.08,91.18,-134.95
30.10.2009,795,540,365,102,15,113,217.16,356.33,213.4,1.66,126.54,0.44,353.13,-0.03,139.17,86.86,90.63,-135.97
29.10.2009,768,462,352,120,14,136,216.16,343.84,211.73,1.67,126.09,0.45,353.16,-0.03,127.68,85.64,90.07,-137.0
28.10.2009,833,435,365,146,18,163,215.16,331.63,210.06,1.68,125.64,0.45,353.18,-0.03,116.47,84.42,89.52,-138.02
27.10.2009,774,386,333,137,9,162,214.16,319.65,208.38,1.68,125.19,0.46,353.21,-0.03,105.48,83.19,88.98,-139.05
26.10.2009,766,378,349,94,15,116,213.17,307.8,206.69,1.69,124.73,0.46,353.24,-0.03,94.63,81.96,88.44,-140.07
25.10.2009,987,137,568,100,4,127,212.17,296.0,205.0,1.69,124.27,0.47,353.27,-0.03,83.83,80.74,87.9,-141.1
24.10.2009,1022,193,630,138,19,186,211.13,283.67,203.24,1.7,123.78,0.47,353.3,-0.03,72.54,79.46,87.35,-142.16
23.10.2009,888,425,468,104,7,118,210.14,271.69,201.54,1.7,123.31,0.47,353.32,-0.03,61.55,78.23,86.83,-143.19
22.10.2009,847,474,387,111,10,131,209.14,259.49,199.83,1.7,122.83,0.48,353.35,-0.03,50.35,77.0,86.31,-144.21
21.10.2009,741,411,341,89,8,102,208.15,247.0,198.13,1.7,122.35,0.48,353.39,-0.03,38.85,75.78,85.8,-145.24
20.10.2009,792,377,358,114,6,150,207.15,234.18,196.43,1.7,121.86,0.49,353.42,-0.03,27.03,74.56,85.29,-146.27
19.10.2009,749,339,376,103,12,115,206.16,221.01,194.73,1.69,121.38,0.49,353.45,-0.03,14.86,73.36,84.78,-147.29
18.10.2009,892,179,502,86,11,119,205.16,207.51,193.04,1.69,120.88,0.5,353.48,-0.03,2.35,72.16,84.28,-148.32
17.10.2009,764,219,446,123,24,131,204.17,193.73,191.36,1.67,120.39,0.5,353.51,-0.03,-10.44,70.98,83.78,-149.34
16.10.2009,719,375,322,133,6,158,203.18,179.71,189.7,1.66,119.88,0.5,353.54,-0.03,-23.46,69.81,83.29,-150.37
15.10.2009,678,359,311,121,1,143,202.19,165.56,188.05,1.63,119.38,0.51,353.58,-0.03,-36.63,68.67,82.81,-151.39
14.10.2009,630,328,269,130,6,167,201.19,151.33,186.43,1.6,118.87,0.51,353.61,-0.03,-49.86,67.56,82.32,-152.42
13.10.2009,665,363,329,129,10,171,200.2,137.11,184.85,1.57,118.36,0.51,353.65,-0.03,-63.1,66.49,81.85,-153.44
12.10.2009,1279,379,637,234,30,317,199.21,122.92,183.3,1.52,117.84,0.52,353.68,-0.03,-76.29,65.46,81.37,-154.47
11.10.2009,1231,155,763,166,26,239,198.22,108.81,181.8,1.47,117.32,0.52,353.72,-0.04,-89.42,64.48,80.9,-155.49
10.10.2009,259,38,132,27,2,41,197.24,94.78,180.36,1.41,116.8,0.52,353.75,-0.04,-102.46,63.56,80.44,-156.52
09.10.2009,943,358,483,123,19,135,196.25,80.84,178.99,1.33,116.27,0.53,353.79,-0.04,-115.41,62.72,79.97,-157.54
08.10.2009,932,398,461,122,19,140,195.26,67.0,177.7,1.25,115.74,0.53,353.82,-0.04,-128.26,61.96,79.52,-158.56
07.10.2009,889,419,463,133,16,153,194.27,53.29,176.5,1.15,115.21,0.53,353.86,-0.04,-140.98,61.29,79.06,-159.59
06.10.2009,832,382,407,143,13,180,193.29,39.74,175.41,1.04,114.68,0.54,353.9,-0.04,-153.55,60.73,78.61,-160.61
05.10.2009,2070,426,1238,274,27,355,192.3,26.37,174.43,0.92,114.14,0.54,353.93,-0.04,-165.93,60.29,78.17,-161.63
03.10.2009,233,45,106,30,0,43,190.33,0.35,172.87,0.64,113.05,0.55,354.01,-0.04,170.02,59.82,77.28,-163.68
02.10.2009,871,334,425,149,14,156,189.35,347.73,172.31,0.48,112.5,0.55,354.05,-0.04,158.38,59.81,76.85,-164.7
01.10.2009,752,358,363,143,10,170,188.37,335.37,171.91,0.32,111.95,0.55,354.09,-0.04,147.0,59.96,76.42,-165.72
30.09.2009,690,382,305,117,7,138,187.38,323.24,171.67,0.15,111.4,0.56,354.12,-0.04,135.85,60.28,75.99,-166.74
29.09.2009,781,350,349,126,6,189,186.4,311.29,171.61,-0.02,110.84,0.56,354.16,-0.04,124.89,60.77,75.56,-167.76
28.09.2009,837,361,418,125,8,145,185.42,299.45,171.72,-0.19,110.28,0.56,354.2,-0.04,114.03,61.44,75.14,-168.78
27.09.2009,1051,184,636,119,20,167,184.44,287.66,172.0,-0.36,109.72,0.56,354.24,-0.04,103.22,62.28,74.72,-169.8
26.09.2009,1009,193,513,151,18,192,183.46,275.81,172.44,-0.52,109.15,0.57,354.28,-0.04,92.36,63.29,74.31,-170.82
25.09.2009,867,401,492,112,10,156,182.48,263.83,173.03,-0.66,108.58,0.57,354.32,-0.04,81.35,64.44,73.89,-171.84
24.09.2009,897,562,426,95,4,115,181.5,251.62,173.75,-0.79,108.01,0.57,354.36,-0.04,70.12,65.74,73.48,-172.86
23.09.2009,887,418,447,102,12,154,180.52,239.09,174.6,-0.89,107.44,0.57,354.4,-0.04,58.58,67.16,73.08,-173.88
22.09.2009,885,381,412,107,13,115,179.54,226.2,175.53,-0.98,106.86,0.58,354.44,-0.04,46.66,68.67,72.68,-174.9
21.09.2009,804,356,462,128,9,157,178.56,212.9,176.54,-1.03,106.29,0.58,354.48,-0.04,34.34,70.25,72.28,-175.92
20.09.2009,1127,195,662,152,19,217,177.58,199.19,177.59,-1.06,105.7,0.58,354.52,-0.04,21.6,71.89,71.88,-176.94
19.09.2009,789,197,459,105,11,130,176.61,185.1,178.66,-1.07,105.12,0.58,354.56,-0.04,8.5,73.54,71.48,-177.95
18.09.2009,844,387,428,134,15,149,175.63,170.72,179.72,-1.05,104.53,0.59,354.6,-0.04,-4.91,75.18,71.09,-178.97
17.09.2009,880,428,438,119,9,139,174.65,156.14,180.74,-1.0,103.95,0.59,354.64,-0.04,-18.51,76.8,70.71,-179.99
16.09.2009,898,377,442,105,10,111,173.68,141.49,181.71,-0.94,103.35,0.59,354.68,-0.04,-32.18,78.36,70.32,179.0
15.09.2009,833,415,442,122,11,130,172.7,126.87,182.62,-0.86,102.76,0.59,354.72,-0.04,-45.83,79.86,69.94,177.98
14.09.2009,929,336,525,129,16,154,171.73,112.38,183.43,-0.77,102.17,0.6,354.76,-0.04,-59.35,81.27,69.56,176.97
13.09.2009,1038,153,655,130,18,166,170.75,98.06,184.15,-0.67,101.57,0.6,354.8,-0.04,-72.69,82.59,69.19,175.95
12.09.2009,1047,207,612,130,21,172,169.78,83.96,184.77,-0.56,100.97,0.6,354.84,-0.04,-85.82,83.8,68.81,174.94
11.09.2009,973,394,578,137,8,172,168.81,70.09,185.28,-0.45,100.36,0.6,354.88,-0.04,-98.71,84.92,68.44,173.93
10.09.2009,970,466,539,134,10,172,167.83,56.45,185.68,-0.34,99.76,0.61,354.92,-0.04,-111.38,85.92,68.08,172.92
09.09.2009,882,367,468,106,4,121,166.86,43.04,185.97,-0.23,99.15,0.61,354.96,-0.04,-123.82,86.81,67.71,171.9
08.09.2009,870,365,447,111,7,127,165.89,29.84,186.14,-0.13,98.54,0.61,355.0,-0.04,-136.05,87.6,67.35,170.89
07.09.2009,917,286,489,108,14,142,164.92,16.86,186.22,-0.02,97.93,0.61,355.04,-0.04,-148.06,88.29,66.99,169.88
06.09.2009,990,145,639,101,9,162,163.95,4.08,186.19,0.08,97.32,0.61,355.08,-0.04,-159.87,88.87,66.63,168.87
05.09.2009,909,210,560,135,7,173,162.98,351.52,186.06,0.17,96.7,0.62,355.11,-0.04,-171.46,89.36,66.28,167.87
04.09.2009,840,374,446,132,10,171,162.01,339.16,185.85,0.26,96.09,0.62,355.15,-0.04,177.15,89.76,65.93,166.86
03.09.2009,889,350,435,98,11,111,161.04,326.99,185.54,0.35,95.47,0.62,355.19,-0.04,165.95,90.07,65.58,165.85
02.09.2009,842,382,432,102,12,126,160.08,314.98,185.15,0.43,94.85,0.62,355.23,-0.04,154.91,90.31,65.23,164.85
01.09.2009,783,310,395,128,6,144,159.11,303.1,184.69,0.5,94.22,0.62,355.27,-0.04,143.99,90.47,64.89,163.84
31.08.2009,957,289,522,147,10,176,158.14,291.29,184.15,0.57,93.6,0.63,355.31,-0.04,133.15,90.55,64.54,162.83
30.08.2009,1818,220,1143,250,30,365,157.17,279.5,183.54,0.64,92.97,0.63,355.34,-0.04,122.33,90.57,64.2,161.83
29.08.2009,246,34,163,24,4,23,156.21,267.65,182.87,0.7,92.34,0.63,355.38,-0.04,111.45,90.53,63.87,160.83
28.08.2009,945,416,541,128,13,159,155.24,255.67,182.14,0.76,91.71,0.63,355.42,-0.04,100.43,90.43,63.53,159.82
27.08.2009,942,351,493,114,5,146,154.28,243.47,181.35,0.82,91.08,0.63,355.45,-0.04,89.2,90.27,63.2,158.82
26.08.2009,843,413,428,120,8,156,153.31,230.97,180.5,0.87,90.44,0.64,355.49,-0.04,77.66,90.06,62.87,157.82
25.08.2009,831,369,442,125,9,149,152.35,218.1,179.61,0.92,89.81,0.64,355.53,-0.04,65.76,89.8,62.54,156.82
24.08.2009,864,311,524,133,19,156,151.38,204.81,178.67,0.96,89.17,0.64,355.56,-0.04,53.43,89.5,62.21,155.82
23.08.2009,1059,185,624,105,7,152,150.42,191.07,177.68,1.01,88.53,0.64,355.6,-0.04,40.66,89.15,61.89,154.82
22.08.2009,1020,214,613,110,16,142,149.45,176.9,176.65,1.05,87.89,0.64,355.63,-0.03,27.44,88.77,61.57,153.82
21.08.2009,948,320,559,140,19,168,148.49,162.34,175.58,1.09,87.24,0.64,355.67,-0.03,13.85,88.34,61.25,152.82
20.08.2009,820,383,442,118,15,136,147.53,147.51,174.47,1.13,86.6,0.65,355.7,-0.03,-0.02,87.88,60.93,151.82
19.08.2009,802,360,426,121,7,135,146.56,132.53,173.33,1.16,85.95,0.65,355.73,-0.03,-14.03,87.38,60.61,150.83
18.08.2009,883,313,441,107,11,134,145.6,117.54,172.15,1.2,85.3,0.65,355.77,-0.03,-28.06,86.85,60.3,149.83
17.08.2009,901,284,497,124,11,162,144.64,102.68,170.93,1.23,84.65,0.65,355.8,-0.03,-41.95,86.28,59.99,148.84
16.08.2009,1085,143,690,122,14,206,143.68,88.06,169.68,1.27,84.0,0.65,355.83,-0.03,-55.62,85.68,59.68,147.84
15.08.2009,989,178,613,128,8,168,142.71,73.74,168.4,1.3,83.34,0.66,355.86,-0.03,-68.98,85.06,59.37,146.85
14.08.2009,873,327,474,139,12,183,141.75,59.76,167.09,1.33,82.69,0.66,355.89,-0.03,-82.0,84.4,59.07,145.86
13.08.2009,894,476,320,90,12,108,140.79,46.12,165.74,1.36,82.03,0.66,355.93,-0.03,-94.67,83.72,58.76,144.87
12.08.2009,864,353,463,113,10,150,139.83,32.83,164.37,1.39,81.37,0.66,355.96,-0.03,-107.01,83.0,58.46,143.88
11.08.2009,915,313,449,124,11,180,138.87,19.83,162.97,1.42,80.71,0.66,355.98,-0.03,-119.04,82.26,58.16,142.89
10.08.2009,870,282,478,122,19,150,137.91,7.11,161.54,1.44,80.05,0.66,356.01,-0.03,-130.8,81.49,57.87,141.9
09.08.2009,1081,156,716,124,19,176,136.96,354.62,160.08,1.47,79.38,0.66,356.04,-0.03,-142.33,80.7,57.57,140.91
08.08.2009,1042,203,642,127,21,147,136.0,342.33,158.6,1.5,78.72,0.67,356.07,-0.03,-153.66,79.88,57.28,139.93
07.08.2009,981,332,582,146,6,201,135.04,330.21,157.08,1.53,78.05,0.67,356.1,-0.03,-164.82,79.03,56.99,138.94
06.08.2009,1127,360,689,128,14,168,134.08,318.23,155.54,1.56,77.38,0.67,356.12,-0.03,-175.85,78.15,56.7,137.96
05.08.2009,867,326,462,103,7,159,133.12,306.34,153.97,1.58,76.71,0.67,356.15,-0.03,173.22,77.25,56.41,136.97
04.08.2009,818,294,412,86,6,104,132.17,294.52,152.37,1.61,76.04,0.67,356.18,-0.03,162.36,76.33,56.12,135.99
03.08.2009,850,265,457,137,15,210,131.21,282.73,150.75,1.64,75.37,0.67,356.2,-0.02,151.52,75.38,55.84,135.01
02.08.2009,1134,159,710,133,14,199,130.25,270.92,149.09,1.67,74.7,0.67,356.22,-0.02,140.67,74.4,55.56,134.03
01.08.2009,900,175,563,143,16,199,129.3,259.03,147.41,1.69,74.02,0.68,356.25,-0.02,129.74,73.39,55.28,133.05
31.08.2009,861,307,452,114,10,142,158.14,291.29,184.15,0.57,93.6,0.63,355.31,-0.04,133.15,90.55,64.54,162.83
30.07.2009,888,393,453,92,9,120,127.38,234.8,143.97,1.75,72.66,0.68,356.29,-0.02,107.41,71.3,54.72,131.09
29.07.2009,810,447,421,93,8,113,126.43,222.31,142.2,1.78,71.98,0.68,356.32,-0.02,95.89,70.22,54.44,130.11
28.07.2009,856,417,406,130,10,168,125.47,209.5,140.41,1.81,71.3,0.68,356.34,-0.02,84.03,69.11,54.17,129.13
27.07.2009,885,290,481,121,13,143,124.52,196.29,138.59,1.84,70.62,0.68,356.36,-0.02,71.77,67.97,53.9,128.16
26.07.2009,1010,142,569,114,13,179,123.56,182.65,136.74,1.86,69.94,0.69,356.38,-0.02,59.09,66.8,53.62,127.18
25.07.2009,920,172,542,159,20,210,122.6,168.57,134.86,1.89,69.25,0.69,356.39,-0.02,45.96,65.61,53.35,126.21
24.07.2009,772,282,405,146,15,214,121.65,154.07,132.95,1.92,68.56,0.69,356.41,-0.02,32.42,64.39,53.09,125.23
23.07.2009,929,322,534,116,19,127,120.69,139.22,131.02,1.95,67.87,0.69,356.43,-0.02,18.53,63.14,52.82,124.26
22.07.2009,885,349,488,124,6,162,119.74,124.13,129.06,1.98,67.18,0.69,356.45,-0.02,4.4,61.87,52.55,123.29
21.07.2009,909,328,478,115,9,165,118.78,108.96,127.07,2.0,66.49,0.69,356.46,-0.02,-9.83,60.57,52.29,122.32
20.07.2009,929,291,528,126,13,149,117.83,93.84,125.05,2.03,65.8,0.69,356.48,-0.01,-23.98,59.25,52.03,121.35
19.07.2009,1025,202,620,181,27,315,116.87,78.94,123.01,2.05,65.1,0.7,356.49,-0.01,-37.93,57.9,51.77,120.38
18.07.2009,1014,188,601,158,12,237,115.92,64.36,120.94,2.08,64.41,0.7,356.51,-0.01,-51.55,56.53,51.51,119.41
17.07.2009,936,329,541,119,11,151,114.96,50.19,118.86,2.1,63.71,0.7,356.52,-0.01,-64.78,55.14,51.25,118.44
16.07.2009,936,377,522,112,12,141,114.01,36.44,116.75,2.12,63.01,0.7,356.53,-0.01,-77.57,53.74,51.0,117.48
15.07.2009,963,367,530,115,11,141,113.06,23.11,114.62,2.13,62.31,0.7,356.54,-0.01,-89.94,52.31,50.74,116.51
14.07.2009,1012,354,535,101,11,131,112.1,10.18,112.49,2.14,61.61,0.7,356.55,-0.01,-101.92,50.87,50.49,115.55
13.07.2009,1069,294,632,123,15,150,111.15,357.58,110.34,2.15,60.91,0.7,356.56,-0.01,-113.57,49.43,50.24,114.58
12.07.2009,1194,176,736,123,19,187,110.19,345.25,108.18,2.16,60.21,0.7,356.57,-0.01,-124.94,47.97,49.99,113.62
11.07.2009,1017,198,638,103,11,163,109.24,333.14,106.02,2.16,59.5,0.71,356.58,-0.01,-136.1,46.52,49.74,112.66
10.07.2009,1030,387,561,139,17,189,108.29,321.18,103.86,2.15,58.8,0.71,356.59,-0.01,-147.11,45.07,49.49,111.7
09.07.2009,893,389,436,112,11,134,107.33,309.32,101.71,2.15,58.09,0.71,356.6,-0.01,-158.01,43.62,49.24,110.74
08.07.2009,915,406,413,113,15,167,106.38,297.52,99.57,2.13,57.38,0.71,356.6,-0.01,-168.87,42.19,49.0,109.78
07.07.2009,940,360,489,114,8,135,105.43,285.72,97.45,2.11,56.67,0.71,356.61,-0.0,-179.71,40.78,48.76,108.82
06.07.2009,958,281,550,113,15,138,104.47,273.89,95.35,2.09,55.96,0.71,356.61,-0.0,169.42,39.39,48.51,107.86
05.07.2009,1252,157,759,152,15,237,103.52,262.0,93.28,2.06,55.25,0.71,356.62,-0.0,158.48,38.03,48.27,106.91
04.07.2009,1025,223,651,146,16,220,102.57,250.01,91.23,2.03,54.54,0.71,356.62,-0.0,147.44,36.7,48.03,105.95
03.07.2009,957,315,553,136,7,184,101.62,237.88,89.22,1.99,53.82,0.71,356.62,-0.0,136.26,35.4,47.79,104.99
02.07.2009,972,335,518,125,8,157,100.66,225.56,87.25,1.95,53.11,0.72,356.62,-0.0,124.9,34.14,47.55,104.04
01.07.2009,865,297,460,112,6,126,99.71,213.01,85.32,1.91,52.39,0.72,356.62,-0.0,113.3,32.93,47.32,103.09
30.06.2009,762,325,395,127,10,163,98.76,200.19,83.44,1.86,51.67,0.72,356.62,0.0,101.44,31.76,47.08,102.13
29.06.2009,846,331,452,111,3,147,97.8,187.04,81.6,1.82,50.96,0.72,356.62,0.0,89.24,30.64,46.85,101.18
28.06.2009,1116,166,639,103,13,141,96.85,173.53,79.8,1.77,50.24,0.72,356.62,0.0,76.68,29.57,46.61,100.23
27.06.2009,994,186,593,98,9,138,95.89,159.62,78.06,1.72,49.51,0.72,356.62,0.0,63.73,28.55,46.38,99.28
26.06.2009,896,331,465,84,12,97,94.94,145.33,76.37,1.67,48.79,0.72,356.61,0.0,50.38,27.58,46.15,98.33
25.06.2009,900,410,458,120,11,157,93.99,130.67,74.73,1.61,48.07,0.72,356.61,0.0,36.68,26.66,45.92,97.38
24.06.2009,802,361,381,122,9,148,93.03,115.72,73.14,1.56,47.34,0.73,356.6,0.01,22.69,25.8,45.69,96.43
23.06.2009,818,408,390,106,7,124,92.08,100.61,71.61,1.51,46.62,0.73,356.6,0.01,8.53,24.99,45.46,95.48
22.06.2009,805,300,436,136,13,182,91.12,85.47,70.13,1.45,45.89,0.73,356.59,0.01,-5.66,24.24,45.23,94.53
21.06.2009,1148,182,650,126,17,172,90.17,70.46,68.7,1.4,45.16,0.73,356.58,0.01,-19.7,23.54,45.0,93.59
20.06.2009,937,216,532,137,15,207,89.21,55.74,67.33,1.34,44.43,0.73,356.57,0.01,-33.47,22.9,44.78,92.64
19.06.2009,943,361,492,134,10,165,88.26,41.41,66.02,1.29,43.7,0.73,356.56,0.01,-46.85,22.31,44.55,91.69
18.06.2009,910,493,432,115,4,143,87.3,27.52,64.76,1.23,42.97,0.73,356.55,0.01,-59.78,21.78,44.33,90.75
17.06.2009,853,385,383,109,11,129,86.35,14.11,63.55,1.17,42.24,0.73,356.54,0.01,-72.24,21.31,44.11,89.81
16.06.2009,925,362,428,128,15,154,85.39,1.14,62.41,1.12,41.51,0.73,356.53,0.01,-84.26,20.9,43.89,88.86
15.06.2009,912,283,495,112,7,145,84.44,348.55,61.32,1.06,40.77,0.73,356.52,0.01,-95.89,20.55,43.67,87.92
14.06.2009,986,154,582,109,12,153,83.48,336.28,60.3,1.0,40.04,0.74,356.51,0.01,-107.21,20.26,43.45,86.98
13.06.2009,888,162,504,110,15,152,82.53,324.24,59.33,0.94,39.3,0.74,356.49,0.01,-118.29,20.03,43.23,86.04
12.06.2009,961,316,542,105,6,131,81.57,312.35,58.43,0.87,38.57,0.74,356.48,0.02,-129.22,19.86,43.01,85.1
11.06.2009,992,196,579,119,21,158,80.62,300.55,57.59,0.81,37.83,0.74,356.46,0.02,-140.07,19.76,42.79,84.16
10.06.2009,899,430,476,169,11,207,79.66,288.77,56.81,0.74,37.09,0.74,356.45,0.02,-150.9,19.72,42.57,83.22
09.06.2009,888,393,419,116,8,146,78.71,276.94,56.1,0.68,36.35,0.74,356.43,0.02,-161.77,19.75,42.36,82.28
08.06.2009,923,297,549,103,10,142,77.75,265.03,55.45,0.61,35.61,0.74,356.41,0.02,-172.72,19.85,42.14,81.34
07.06.2009,1372,220,841,111,16,185,76.79,253.0,54.88,0.54,34.87,0.74,356.39,0.02,176.2,20.01,41.93,80.4
06.06.2009,1139,220,671,100,11,121,75.84,240.82,54.37,0.47,34.12,0.74,356.37,0.02,164.98,20.25,41.71,79.47
05.06.2009,987,347,560,128,11,163,74.88,228.48,53.94,0.4,33.38,0.74,356.35,0.02,153.6,20.56,41.5,78.53
04.06.2009,801,341,409,89,7,112,73.92,215.95,53.58,0.32,32.63,0.75,356.33,0.02,142.03,20.94,41.29,77.59
03.06.2009,907,360,389,117,5,152,72.97,203.22,53.29,0.25,31.89,0.75,356.31,0.02,130.26,21.4,41.08,76.66
02.06.2009,952,411,455,105,9,126,72.01,190.27,53.08,0.18,31.14,0.75,356.29,0.02,118.26,21.93,40.87,75.72
01.06.2009,823,295,422,125,7,145,71.05,177.07,52.94,0.1,30.4,0.75,356.26,0.02,106.02,22.54,40.66,74.79
31.05.2009,926,163,507,93,14,127,70.09,163.6,52.87,0.03,29.65,0.75,356.24,0.02,93.51,23.23,40.44,73.85
30.05.2009,902,140,492,109,12,139,69.13,149.83,52.88,-0.05,28.9,0.75,356.21,0.03,80.7,23.99,40.24,72.92
29.05.2009,709,402,364,128,10,178,68.17,135.75,52.97,-0.12,28.15,0.75,356.19,0.03,67.58,24.82,40.03,71.98
28.05.2009,777,406,337,105,4,135,67.21,121.37,53.12,-0.19,27.4,0.75,356.16,0.03,54.15,25.72,39.82,71.05
27.05.2009,769,408,388,108,1,135,66.25,106.72,53.35,-0.26,26.65,0.75,356.14,0.03,40.47,26.7,39.61,70.12
26.05.2009,823,366,410,138,11,165,65.29,91.89,53.63,-0.32,25.89,0.75,356.11,0.03,26.59,27.74,39.4,69.19
25.05.2009,823,340,445,145,16,177,64.33,76.97,53.99,-0.38,25.14,0.75,356.08,0.03,12.64,28.85,39.19,68.25
24.05.2009,1034,176,636,95,6,151,63.37,62.11,54.39,-0.43,24.38,0.75,356.05,0.03,-1.26,30.01,38.99,67.32
23.05.2009,970,190,554,125,6,178,62.41,47.46,54.85,-0.48,23.63,0.76,356.02,0.03,-14.95,31.22,38.78,66.39
22.05.2009,892,380,459,132,7,167,61.45,33.13,55.35,-0.52,22.87,0.76,355.99,0.03,-28.32,32.47,38.58,65.46
21.05.2009,969,486,480,114,14,127,60.49,19.21,55.88,-0.55,22.12,0.76,355.96,0.03,-41.27,33.76,38.37,64.53
