Data,Rozboje,Bójki i pobicia,Kradzieże z włamaniem,Kradzieże,Wypadki drogowe,Zabici w wypadkach,Ranni w wypadkach,Nietrzeźwi kierujący,Kolizje drogowe,Sun,Moon,Mercury,Mercury speed,Mars,Mars speed,Uran,Uran speed,MoonSun distance,MercuryMars distance,SunMars distance,SunUran distance
03.07.2009,5,3,75,114,14,1,17,41,150,101.62,237.88,89.22,1.99,53.82,0.71,356.62,-0.0,136.26,35.4,47.79,104.99
02.07.2009,9,3,49,110,12,1,14,40,152,100.66,225.56,87.25,1.95,53.11,0.72,356.62,-0.0,124.9,34.14,47.55,104.04
01.07.2009,7,2,54,93,12,1,16,35,141,99.71,213.01,85.32,1.91,52.39,0.72,356.62,-0.0,113.3,32.93,47.32,103.09
30.06.2009,6,1,79,117,13,1,15,29,137,98.76,200.19,83.44,1.86,51.67,0.72,356.62,0.0,101.44,31.76,47.08,102.13
29.06.2009,9,2,71,128,13,1,14,45,139,97.8,187.04,81.6,1.82,50.96,0.72,356.62,0.0,89.24,30.64,46.85,101.18
28.06.2009,9,8,38,52,9,1,15,43,79,96.85,173.53,79.8,1.77,50.24,0.72,356.62,0.0,76.68,29.57,46.61,100.23
27.06.2009,6,2,69,57,16,1,44,49,1,95.89,159.62,78.06,1.72,49.51,0.72,356.62,0.0,63.73,28.55,46.38,99.28
26.06.2009,10,4,76,104,10,0,38,43,174,94.94,145.33,76.37,1.67,48.79,0.72,356.61,0.0,50.38,27.58,46.15,98.33
25.06.2009,4,0,70,110,12,1,16,39,141,93.99,130.67,74.73,1.61,48.07,0.72,356.61,0.0,36.68,26.66,45.92,97.38
24.06.2009,6,5,76,88,13,1,17,20,154,93.03,115.72,73.14,1.56,47.34,0.73,356.6,0.01,22.69,25.8,45.69,96.43
23.06.2009,7,0,57,101,10,0,12,31,159,92.08,100.61,71.61,1.51,46.62,0.73,356.6,0.01,8.53,24.99,45.46,95.48
22.06.2009,11,4,60,114,19,0,24,28,183,91.12,85.47,70.13,1.45,45.89,0.73,356.59,0.01,-5.66,24.24,45.23,94.53
21.06.2009,10,5,39,49,10,1,17,40,49,90.17,70.46,68.7,1.4,45.16,0.73,356.58,0.01,-19.7,23.54,45.0,93.59
20.06.2009,7,5,56,66,12,3,14,48,149,89.21,55.74,67.33,1.34,44.43,0.73,356.57,0.01,-33.47,22.9,44.78,92.64
19.06.2009,13,6,60,96,19,1,25,25,239,88.26,41.41,66.02,1.29,43.7,0.73,356.56,0.01,-46.85,22.31,44.55,91.69
18.06.2009,11,4,59,129,15,1,15,26,0,87.3,27.52,64.76,1.23,42.97,0.73,356.55,0.01,-59.78,21.78,44.33,90.75
17.06.2009,11,4,51,122,17,1,20,31,175,86.35,14.11,63.55,1.17,42.24,0.73,356.54,0.01,-72.24,21.31,44.11,89.81
16.06.2009,9,3,59,95,8,0,12,33,168,85.39,1.14,62.41,1.12,41.51,0.73,356.53,0.01,-84.26,20.9,43.89,88.86
14.06.2009,5,9,49,66,13,1,16,40,80,83.48,336.28,60.3,1.0,40.04,0.74,356.51,0.01,-107.21,20.26,43.45,86.98
13.06.2009,7,4,61,81,13,4,12,37,87,82.53,324.24,59.33,0.94,39.3,0.74,356.49,0.01,-118.29,20.03,43.23,86.04
12.06.2009,9,6,74,95,9,1,10,36,144,81.57,312.35,58.43,0.87,38.57,0.74,356.48,0.02,-129.22,19.86,43.01,85.1
11.06.2009,6,3,41,49,12,1,20,45,61,80.62,300.55,57.59,0.81,37.83,0.74,356.46,0.02,-140.07,19.76,42.79,84.16
10.06.2009,8,3,55,111,19,0,26,35,266,79.66,288.77,56.81,0.74,37.09,0.74,356.45,0.02,-150.9,19.72,42.57,83.22
09.06.2009,4,5,58,117,16,1,23,27,147,78.71,276.94,56.1,0.68,36.35,0.74,356.43,0.02,-161.77,19.75,42.36,82.28
08.06.2009,7,2,68,120,12,3,15,39,0,77.75,265.03,55.45,0.61,35.61,0.74,356.41,0.02,-172.72,19.85,42.14,81.34
07.06.2009,9,1,45,67,15,1,19,72,78,76.79,253.0,54.88,0.54,34.87,0.74,356.39,0.02,176.2,20.01,41.93,80.4
06.06.2009,6,5,61,89,10,0,10,58,118,75.84,240.82,54.37,0.47,34.12,0.74,356.37,0.02,164.98,20.25,41.71,79.47
05.06.2009,11,5,51,103,14,0,19,68,143,74.88,228.48,53.94,0.4,33.38,0.74,356.35,0.02,153.6,20.56,41.5,78.53
04.06.2009,11,1,49,109,13,0,13,27,156,73.92,215.95,53.58,0.32,32.63,0.75,356.33,0.02,142.03,20.94,41.29,77.59
03.06.2009,7,5,67,114,14,0,16,26,164,72.97,203.22,53.29,0.25,31.89,0.75,356.31,0.02,130.26,21.4,41.08,76.66
02.06.2009,9,4,59,114,6,2,7,24,139,72.01,190.27,53.08,0.18,31.14,0.75,356.29,0.02,118.26,21.93,40.87,75.72
01.06.2009,6,8,65,108,10,0,11,25,152,71.05,177.07,52.94,0.1,30.4,0.75,356.26,0.02,106.02,22.54,40.66,74.79
31.05.2009,7,9,37,60,8,0,14,28,69,70.09,163.6,52.87,0.03,29.65,0.75,356.24,0.02,93.51,23.23,40.44,73.85
30.05.2009,8,3,45,80,17,2,18,40,136,69.13,149.83,52.88,-0.05,28.9,0.75,356.21,0.03,80.7,23.99,40.24,72.92
29.05.2009,7,2,42,107,13,0,15,30,213,68.17,135.75,52.97,-0.12,28.15,0.75,356.19,0.03,67.58,24.82,40.03,71.98
28.05.2009,0,3,48,112,11,0,12,30,165,67.21,121.37,53.12,-0.19,27.4,0.75,356.16,0.03,54.15,25.72,39.82,71.05
27.05.2009,4,8,42,105,14,0,21,32,164,66.25,106.72,53.35,-0.26,26.65,0.75,356.14,0.03,40.47,26.7,39.61,70.12
26.05.2009,9,6,47,133,12,1,12,17,177,65.29,91.89,53.63,-0.32,25.89,0.75,356.11,0.03,26.59,27.74,39.4,69.19
25.05.2009,7,6,68,125,17,1,19,32,144,64.33,76.97,53.99,-0.38,25.14,0.75,356.08,0.03,12.64,28.85,39.19,68.25
24.05.2009,5,10,34,57,13,2,22,59,81,63.37,62.11,54.39,-0.43,24.38,0.75,356.05,0.03,-1.26,30.01,38.99,67.32
23.05.2009,8,5,41,78,9,0,11,44,107,62.41,47.46,54.85,-0.48,23.63,0.76,356.02,0.03,-14.95,31.22,38.78,66.39
21.05.2009,8,4,58,105,21,1,25,27,162,60.49,19.21,55.88,-0.55,22.12,0.76,355.96,0.03,-41.27,33.76,38.37,64.53
20.05.2009,6,3,41,148,19,0,20,26,154,59.52,5.75,56.44,-0.57,21.36,0.76,355.93,0.03,-53.78,35.08,38.17,63.6
19.05.2009,9,0,47,119,12,0,16,17,208,58.56,352.73,57.02,-0.58,20.6,0.76,355.9,0.03,-65.83,36.42,37.96,62.67
18.05.2009,11,2,73,118,14,5,16,36,158,57.6,340.11,57.6,-0.58,19.84,0.76,355.86,0.03,-77.49,37.76,37.76,61.74
17.05.2009,9,8,31,57,6,0,10,45,79,56.64,327.83,58.18,-0.57,19.08,0.76,355.83,0.03,-88.81,39.1,37.55,60.81
16.05.2009,10,6,42,74,18,0,27,38,162,55.67,315.8,58.75,-0.56,18.32,0.76,355.79,0.03,-99.87,40.43,37.35,59.88
15.05.2009,5,5,62,119,13,1,13,32,152,54.71,303.93,59.29,-0.53,17.56,0.76,355.76,0.04,-110.78,41.73,37.15,58.95
14.05.2009,4,1,48,120,11,0,14,28,117,53.74,292.13,59.8,-0.49,16.8,0.76,355.72,0.04,-121.62,43.0,36.95,58.02
12.05.2009,8,1,45,103,17,2,22,27,159,51.81,268.43,60.68,-0.39,15.27,0.76,355.65,0.04,-143.38,45.41,36.54,56.16
11.05.2009,8,6,41,117,12,1,13,39,176,50.85,256.41,61.03,-0.32,14.51,0.76,355.61,0.04,-154.44,46.53,36.34,55.24
10.05.2009,12,9,34,63,15,4,19,47,85,49.88,244.21,61.32,-0.25,13.74,0.76,355.57,0.04,-165.68,47.58,36.14,54.31
09.05.2009,8,13,45,95,19,1,26,53,128,48.92,231.8,61.54,-0.18,12.98,0.77,355.53,0.04,-177.12,48.56,35.94,53.38
08.05.2009,8,4,45,89,2,0,3,33,184,47.95,219.18,61.68,-0.1,12.21,0.77,355.49,0.04,171.23,49.47,35.74,52.45
07.05.2009,8,1,52,106,12,0,13,31,147,46.98,206.34,61.74,-0.02,11.45,0.77,355.45,0.04,159.36,50.29,35.54,51.53
06.05.2009,4,1,46,92,15,0,17,25,220,46.01,193.31,61.72,0.07,10.68,0.77,355.41,0.04,147.29,51.04,35.34,50.6
05.05.2009,5,4,52,119,10,0,10,19,108,45.05,180.08,61.6,0.16,9.91,0.77,355.37,0.04,135.03,51.69,35.13,49.67
04.05.2009,6,2,68,120,11,1,12,29,143,44.08,166.67,61.4,0.25,9.14,0.77,355.33,0.04,122.59,52.26,34.93,48.75
03.05.2009,3,8,40,49,13,1,16,29,72,43.11,153.08,61.11,0.34,8.37,0.77,355.29,0.04,109.97,52.74,34.73,47.82
02.05.2009,3,5,43,58,7,0,8,47,91,42.14,139.3,60.73,0.43,7.61,0.77,355.25,0.04,97.16,53.13,34.53,46.89
01.05.2009,9,4,31,47,20,4,30,39,100,41.17,125.33,60.26,0.52,6.84,0.77,355.2,0.04,84.16,53.42,34.33,45.97
30.04.2009,4,6,56,125,23,0,26,30,158,40.2,111.17,59.7,0.61,6.06,0.77,355.16,0.04,70.97,53.63,34.13,45.04
29.04.2009,5,6,59,113,16,2,17,34,129,39.23,96.84,59.04,0.7,5.29,0.77,355.11,0.04,57.61,53.75,33.93,44.11
28.04.2009,6,5,44,115,23,2,24,30,156,38.25,82.37,58.3,0.79,4.52,0.77,355.07,0.05,44.12,53.78,33.73,43.18
27.04.2009,15,6,70,127,13,0,16,43,165,37.28,67.84,57.47,0.88,3.75,0.77,355.02,0.05,30.56,53.72,33.53,42.26
26.04.2009,9,8,40,50,11,2,14,49,87,36.31,53.35,56.55,0.96,2.98,0.77,354.98,0.05,17.04,53.57,33.33,41.33
25.04.2009,8,6,47,65,16,0,12,51,117,35.33,38.99,55.55,1.05,2.2,0.77,354.93,0.05,3.65,53.34,33.13,40.4
24.04.2009,9,4,46,95,24,2,25,59,170,34.36,24.88,54.46,1.13,1.43,0.77,354.88,0.05,-9.48,53.03,32.93,39.48
23.04.2009,5,4,55,113,9,1,13,23,132,33.39,11.1,53.28,1.21,0.65,0.77,354.84,0.05,-22.28,52.63,32.73,38.55
22.04.2009,9,11,55,102,15,1,19,28,145,32.41,357.72,52.03,1.3,359.88,0.78,354.79,0.05,-34.69,52.15,32.53,37.62
21.04.2009,10,5,48,99,10,0,11,30,154,31.43,344.73,50.69,1.37,359.1,0.78,354.74,0.05,-46.71,51.59,32.33,36.69
20.04.2009,7,4,73,109,15,3,13,34,133,30.46,332.11,49.28,1.45,358.33,0.78,354.69,0.05,-58.35,50.95,32.13,35.77
19.04.2009,7,5,39,47,7,0,8,36,85,29.48,319.82,47.79,1.52,357.55,0.78,354.64,0.05,-69.66,50.24,31.93,34.84
18.04.2009,2,3,38,67,7,0,8,47,112,28.5,307.78,46.24,1.59,356.78,0.78,354.59,0.05,-80.73,49.46,31.73,33.91
17.04.2009,11,2,63,107,11,2,12,37,131,27.53,295.9,44.61,1.66,356.0,0.78,354.54,0.05,-91.63,48.61,31.53,32.98
16.04.2009,10,3,62,104,14,2,13,29,159,26.55,284.08,42.91,1.72,355.22,0.78,354.49,0.05,-102.47,47.69,31.33,32.05
15.04.2009,10,6,35,94,12,1,17,27,179,25.57,272.25,41.16,1.78,354.44,0.78,354.44,0.05,-113.32,46.72,31.13,31.13
14.04.2009,9,7,60,102,7,0,7,48,133,24.59,260.31,39.35,1.84,353.67,0.78,354.39,0.05,-124.28,45.68,30.93,30.2
13.04.2009,14,3,34,28,7,1,15,27,52,23.61,248.2,37.49,1.89,352.89,0.78,354.34,0.05,-135.41,44.6,30.72,29.27
12.04.2009,2,2,18,19,4,0,8,25,47,22.63,235.85,35.58,1.93,352.11,0.78,354.29,0.05,-146.78,43.47,30.52,28.34
11.04.2009,9,3,38,52,14,1,18,49,92,21.65,223.23,33.63,1.97,351.33,0.78,354.24,0.05,-158.42,42.3,30.32,27.41
10.04.2009,9,6,57,107,9,0,11,54,136,20.67,210.33,31.64,2.0,350.55,0.78,354.18,0.05,-170.34,41.09,30.12,26.49
09.04.2009,7,6,60,103,21,0,24,33,142,19.69,197.16,29.63,2.02,349.77,0.78,354.13,0.05,177.47,39.86,29.92,25.56
08.04.2009,11,5,49,103,9,0,11,35,161,18.71,183.75,27.6,2.04,348.99,0.78,354.08,0.05,165.04,38.61,29.72,24.63
07.04.2009,10,5,53,96,11,0,12,39,157,17.72,170.13,25.55,2.06,348.21,0.78,354.03,0.05,152.4,37.34,29.51,23.7
06.04.2009,11,3,63,112,10,0,11,71,169,16.74,156.34,23.48,2.07,347.43,0.78,353.97,0.05,139.6,36.05,29.31,22.77
05.04.2009,7,10,36,59,10,0,16,50,61,15.76,142.45,21.41,2.07,346.65,0.78,353.92,0.05,126.69,34.76,29.11,21.84
04.04.2009,7,7,62,85,16,3,17,49,128,14.77,128.46,19.34,2.07,345.87,0.78,353.86,0.05,113.69,33.47,28.9,20.91
03.04.2009,9,2,60,95,11,0,14,36,188,13.79,114.41,17.27,2.07,345.09,0.78,353.81,0.05,100.62,32.18,28.7,19.98
02.04.2009,9,2,46,123,14,1,17,32,154,12.8,100.3,15.21,2.06,344.31,0.78,353.75,0.05,87.5,30.9,28.49,19.05
01.04.2009,13,6,63,128,17,1,22,23,154,11.81,86.17,13.15,2.05,343.53,0.78,353.7,0.06,74.35,29.63,28.29,18.11
31.03.2009,12,10,52,93,15,1,17,32,139,10.83,72.01,11.11,2.04,342.74,0.78,353.64,0.06,61.19,28.37,28.08,17.18
30.03.2009,6,9,88,117,8,0,11,26,173,9.84,57.89,9.08,2.02,341.96,0.78,353.59,0.06,48.05,27.12,27.88,16.25
29.03.2009,8,10,42,40,15,1,15,49,81,8.85,43.83,7.07,2.0,341.18,0.78,353.53,0.06,34.98,25.89,27.67,15.32
28.03.2009,9,4,56,72,8,0,10,42,0,7.9,30.49,5.16,1.99,340.43,0.78,353.48,0.06,22.59,24.73,27.47,14.42
27.03.2009,6,4,48,100,9,0,10,23,157,6.91,16.76,3.18,1.97,339.65,0.78,353.42,0.06,9.85,23.53,27.27,13.49
26.03.2009,5,2,56,96,9,0,10,20,150,5.92,3.3,1.22,1.95,338.86,0.78,353.37,0.06,-2.63,22.36,27.06,12.55
25.03.2009,10,2,62,92,13,0,16,20,282,4.93,350.13,359.28,1.93,338.08,0.78,353.31,0.06,-14.8,21.2,26.85,11.62
24.03.2009,5,2,64,96,12,0,15,23,194,3.94,337.28,357.36,1.91,337.3,0.78,353.26,0.06,-26.66,20.07,26.64,10.69
23.03.2009,10,2,56,105,13,0,14,29,168,2.95,324.74,355.47,1.89,336.52,0.78,353.2,0.06,-38.21,18.95,26.43,9.75
22.03.2009,6,7,44,56,4,0,5,45,68,1.96,312.48,353.59,1.87,335.73,0.78,353.14,0.06,-49.47,17.86,26.22,8.81
21.03.2009,12,3,45,80,8,0,10,36,103,0.96,300.44,351.74,1.84,334.95,0.78,353.09,0.06,-60.52,16.79,26.01,7.88
20.03.2009,6,1,46,98,11,0,15,34,180,359.97,288.56,349.9,1.82,334.17,0.78,353.03,0.06,-71.41,15.74,25.8,6.94
19.03.2009,7,4,63,99,12,1,12,35,176,358.98,276.74,348.09,1.8,333.38,0.78,352.97,0.06,-82.23,14.71,25.59,6.0
18.03.2009,8,1,58,97,9,1,8,27,147,357.98,264.91,346.3,1.78,332.6,0.78,352.91,0.06,-93.07,13.7,25.38,5.07
17.03.2009,6,2,67,98,14,4,11,28,154,356.99,252.97,344.53,1.76,331.82,0.78,352.86,0.06,-104.02,12.71,25.17,4.13
16.03.2009,8,5,75,97,5,0,7,31,136,355.99,240.84,342.77,1.74,331.03,0.78,352.8,0.06,-115.15,11.74,24.96,3.19
15.03.2009,7,5,50,59,8,0,20,32,95,355.0,228.45,341.04,1.72,330.25,0.78,352.74,0.06,-126.55,10.79,24.75,2.25
14.03.2009,12,4,63,85,9,1,14,34,99,354.0,215.74,339.33,1.7,329.47,0.78,352.69,0.06,-138.26,9.87,24.53,1.31
13.03.2009,8,3,45,67,11,1,12,24,260,353.0,202.68,337.64,1.68,328.68,0.78,352.63,0.06,-150.32,8.96,24.32,0.37
12.03.2009,2,7,42,95,10,0,12,31,184,352.01,189.26,335.97,1.66,327.9,0.78,352.57,0.06,-162.74,8.07,24.1,-0.57
11.03.2009,13,4,58,112,10,1,11,22,144,351.01,175.52,334.32,1.64,327.12,0.78,352.51,0.06,-175.49,7.2,23.89,-1.51
10.03.2009,4,4,61,89,8,0,9,27,163,350.01,161.5,332.68,1.62,326.34,0.78,352.46,0.06,171.49,6.35,23.67,-2.45
09.03.2009,5,8,85,108,7,0,9,22,140,349.01,147.28,331.07,1.6,325.55,0.78,352.4,0.06,158.27,5.52,23.46,-3.39
08.03.2009,8,5,45,47,4,1,3,34,109,348.01,132.94,329.47,1.59,324.77,0.78,352.34,0.06,144.93,4.7,23.24,-4.33
07.03.2009,8,3,55,63,17,0,24,26,205,347.01,118.56,327.9,1.57,323.99,0.78,352.29,0.06,131.55,3.91,23.02,-5.28
06.03.2009,7,6,71,124,8,1,10,39,151,346.01,104.21,326.34,1.55,323.21,0.78,352.23,0.06,118.2,3.14,22.8,-6.22
04.03.2009,11,4,55,99,8,0,9,26,128,344.01,75.77,323.28,1.51,321.64,0.78,352.11,0.06,91.76,1.64,22.37,-8.11
03.03.2009,11,4,55,99,12,4,9,26,128,343.0,61.75,321.78,1.49,320.86,0.78,352.06,0.06,78.75,0.92,22.15,-9.05
02.03.2009,6,3,60,102,12,1,15,0,164,342.0,47.89,320.3,1.47,320.08,0.78,352.0,0.06,65.89,0.23,21.92,-10.0
01.03.2009,3,3,52,56,5,0,10,23,61,341.0,34.21,318.84,1.45,319.3,0.78,351.94,0.06,53.21,359.55,21.7,-10.95
27.02.2009,11,2,55,102,11,0,12,34,183,338.99,7.43,315.98,1.41,317.73,0.78,351.83,0.06,28.44,358.25,21.26,-12.84
26.02.2009,4,3,41,75,9,1,12,30,152,337.98,354.37,314.58,1.39,316.95,0.78,351.78,0.06,16.39,357.63,21.03,-13.79
25.02.2009,6,4,38,105,9,0,15,28,131,336.98,341.55,313.2,1.37,316.17,0.78,351.72,0.06,4.57,357.03,20.81,-14.74
24.02.2009,7,3,48,114,8,2,8,22,181,335.97,328.96,311.85,1.34,315.39,0.78,351.66,0.06,-7.01,356.46,20.58,-15.69
23.02.2009,12,5,56,103,4,0,4,22,175,334.97,316.61,310.52,1.32,314.61,0.78,351.61,0.06,-18.36,355.91,20.36,-16.64
22.02.2009,8,4,41,44,3,0,4,28,64,333.96,304.46,309.21,1.3,313.83,0.78,351.55,0.06,-29.5,355.38,20.13,-17.6
21.02.2009,10,5,26,65,6,0,9,33,135,332.95,292.48,307.92,1.27,313.05,0.78,351.5,0.05,-40.47,354.88,19.9,-18.55
20.02.2009,7,8,39,85,9,1,9,28,206,331.94,280.62,306.67,1.24,312.27,0.78,351.44,0.05,-51.33,354.4,19.67,-19.5
19.02.2009,3,0,48,93,3,0,5,20,178,330.93,268.81,305.44,1.21,311.49,0.78,351.39,0.05,-62.12,353.95,19.45,-20.46
18.02.2009,4,2,41,93,12,3,11,18,242,329.93,256.99,304.24,1.18,310.71,0.78,351.34,0.05,-72.94,353.54,19.22,-21.41
17.02.2009,11,3,44,91,6,1,7,23,156,328.92,245.07,303.08,1.15,309.93,0.78,351.28,0.05,-83.85,353.15,18.99,-22.36
16.02.2009,11,3,71,85,11,0,21,20,173,327.91,232.98,301.95,1.11,309.15,0.78,351.23,0.05,-94.93,352.8,18.76,-23.32
15.02.2009,8,7,25,53,4,0,6,26,74,326.9,220.62,300.85,1.08,308.37,0.78,351.17,0.05,-106.27,352.48,18.52,-24.28
14.02.2009,15,6,34,80,8,1,13,36,147,325.89,207.95,299.8,1.03,307.6,0.78,351.12,0.05,-117.94,352.2,18.29,-25.23
13.02.2009,8,1,36,81,16,0,18,31,325,324.88,194.88,298.79,0.99,306.82,0.78,351.07,0.05,-129.99,351.97,18.06,-26.19
12.02.2009,6,4,34,76,14,0,18,29,191,323.87,181.4,297.82,0.94,306.04,0.78,351.02,0.05,-142.46,351.78,17.82,-27.15
11.02.2009,10,3,57,83,14,4,28,25,182,322.86,167.51,296.91,0.89,305.27,0.78,350.96,0.05,-155.35,351.64,17.59,-28.11
10.02.2009,14,2,60,95,14,3,21,26,162,321.84,153.23,296.04,0.83,304.49,0.78,350.91,0.05,-168.61,351.55,17.35,-29.07
09.02.2009,15,7,83,93,8,0,8,34,172,320.83,138.66,295.24,0.77,303.71,0.78,350.86,0.05,177.83,351.53,17.12,-30.03
08.02.2009,4,7,48,45,6,0,7,39,107,319.82,123.88,294.51,0.7,302.94,0.78,350.81,0.05,164.06,351.57,16.88,-30.99
07.02.2009,4,5,51,64,10,2,10,32,109,318.81,109.03,293.84,0.63,302.16,0.77,350.76,0.05,150.23,351.68,16.64,-31.95
06.02.2009,5,2,58,84,17,1,23,33,183,317.79,94.23,293.25,0.55,301.39,0.77,350.71,0.05,136.44,351.86,16.41,-32.91
05.02.2009,7,1,74,113,12,0,7,26,131,316.78,79.59,292.75,0.46,300.62,0.77,350.66,0.05,122.81,352.14,16.17,-33.88
04.02.2009,6,1,72,91,9,1,13,18,139,315.77,65.19,292.34,0.36,299.84,0.77,350.61,0.05,109.42,352.5,15.93,-34.84
03.02.2009,11,6,53,86,6,0,6,19,171,314.75,51.07,292.03,0.26,299.07,0.77,350.56,0.05,96.32,352.96,15.69,-35.81
02.02.2009,3,5,61,65,9,5,9,29,120,313.74,37.27,291.83,0.14,298.3,0.77,350.51,0.05,83.53,353.53,15.44,-36.77
01.02.2009,7,5,35,35,10,0,21,29,80,312.72,23.77,291.75,0.02,297.52,0.77,350.46,0.05,71.05,354.22,15.2,-37.74
31.01.2009,9,3,57,61,7,0,13,32,177,311.71,10.57,291.79,-0.11,296.75,0.77,350.41,0.05,58.86,355.04,14.96,-38.71
30.01.2009,11,1,75,63,12,0,17,32,175,310.69,357.64,291.97,-0.25,295.98,0.77,350.37,0.05,46.95,355.99,14.71,-39.67
29.01.2009,11,2,52,77,5,0,5,17,149,309.68,344.95,292.29,-0.39,295.21,0.77,350.32,0.05,35.27,357.08,14.47,-40.64
28.01.2009,13,1,81,72,8,0,8,22,119,308.66,332.47,292.76,-0.54,294.44,0.77,350.27,0.05,23.81,358.32,14.22,-41.61
27.01.2009,14,2,53,88,14,1,15,16,133,307.64,320.18,293.37,-0.69,293.67,0.77,350.23,0.05,12.53,359.7,13.98,-42.58
26.01.2009,10,1,73,91,21,1,35,23,193,306.63,308.04,294.14,-0.83,292.9,0.77,350.18,0.04,1.42,1.24,13.73,-43.56
25.01.2009,9,7,50,41,6,1,13,33,74,305.61,296.04,295.04,-0.97,292.13,0.77,350.14,0.04,-9.57,2.91,13.48,-44.53
24.01.2009,6,5,49,68,15,2,24,36,93,304.59,284.14,296.07,-1.09,291.36,0.77,350.09,0.04,-20.45,4.71,13.23,-45.5
23.01.2009,10,3,57,98,6,3,3,25,198,303.58,272.31,297.21,-1.19,290.59,0.77,350.05,0.04,-31.26,6.61,12.98,-46.47
22.01.2009,8,4,70,78,6,0,10,23,152,302.56,260.51,298.43,-1.26,289.83,0.77,350.01,0.04,-42.05,8.6,12.73,-47.45
21.01.2009,3,1,46,72,10,0,24,19,169,301.54,248.68,299.71,-1.29,289.06,0.77,349.97,0.04,-52.87,10.65,12.48,-48.42
20.01.2009,6,5,57,77,12,1,13,27,122,300.52,236.76,301.0,-1.29,288.29,0.77,349.92,0.04,-63.76,12.71,12.23,-49.4
19.01.2009,9,1,58,99,10,0,10,25,171,299.5,224.7,302.27,-1.25,287.53,0.77,349.88,0.04,-74.8,14.74,11.98,-50.38
18.01.2009,7,6,33,28,7,2,16,26,0,298.49,212.42,303.48,-1.16,286.76,0.76,349.84,0.04,-86.07,16.72,11.72,-51.35
17.01.2009,9,0,40,61,11,2,12,28,132,297.47,199.84,304.59,-1.05,286.0,0.76,349.8,0.04,-97.63,18.59,11.47,-52.33
16.01.2009,4,4,54,90,6,0,8,26,208,296.45,186.9,305.57,-0.9,285.24,0.76,349.76,0.04,-109.55,20.33,11.21,-53.31
15.01.2009,6,3,46,81,15,3,22,31,149,295.43,173.54,306.38,-0.73,284.47,0.76,349.72,0.04,-121.89,21.9,10.96,-54.29
14.01.2009,12,2,44,91,10,0,11,29,237,294.41,159.73,307.01,-0.54,283.71,0.76,349.69,0.04,-134.68,23.3,10.7,-55.27
13.01.2009,10,2,41,91,11,1,14,24,89,293.4,145.47,307.46,-0.34,282.95,0.76,349.65,0.04,-147.93,24.5,10.44,-56.25
12.01.2009,7,1,57,99,9,0,11,28,168,292.38,130.79,307.7,-0.15,282.19,0.76,349.61,0.04,-161.58,25.51,10.19,-57.23
11.01.2009,8,6,39,54,2,0,3,36,92,291.36,115.8,307.75,0.05,281.43,0.76,349.57,0.04,-175.56,26.32,9.93,-58.22
10.01.2009,8,4,44,58,6,0,11,35,124,290.34,100.63,307.61,0.23,280.67,0.76,349.54,0.04,170.29,26.94,9.67,-59.2
09.01.2009,4,4,48,124,15,0,17,41,150,289.32,85.43,307.3,0.4,279.91,0.76,349.5,0.03,156.11,27.39,9.41,-60.18
08.01.2009,4,2,33,67,1,0,1,9,166,288.3,70.38,306.82,0.56,279.15,0.76,349.47,0.03,142.08,27.66,9.15,-61.17
07.01.2009,7,2,43,76,15,2,24,17,137,287.28,55.61,306.19,0.7,278.4,0.76,349.44,0.03,128.33,27.79,8.89,-62.15
06.01.2009,11,1,57,72,8,1,12,17,126,286.26,41.22,305.42,0.83,277.64,0.76,349.4,0.03,114.96,27.78,8.62,-63.14
05.01.2009,6,3,52,101,5,1,4,12,148,285.24,27.27,304.53,0.94,276.88,0.76,349.37,0.03,102.02,27.65,8.36,-64.13
04.01.2009,0,4,37,37,3,2,3,13,82,284.23,13.75,303.54,1.04,276.13,0.76,349.34,0.03,89.52,27.41,8.1,-65.11
03.01.2009,3,5,39,46,6,0,14,14,89,283.21,0.63,302.46,1.13,275.37,0.75,349.31,0.03,77.42,27.08,7.83,-66.1
02.01.2009,5,9,38,61,16,3,22,26,148,282.19,347.87,301.29,1.2,274.62,0.75,349.28,0.03,65.68,26.67,7.57,-67.09
01.01.2009,10,11,19,22,10,2,19,34,32,281.17,335.4,300.06,1.26,273.87,0.75,349.25,0.03,54.24,26.2,7.3,-68.08
31.12.2008,7,4,45,56,8,1,9,16,103,280.15,323.17,298.77,1.32,273.11,0.75,349.22,0.03,43.02,25.66,7.04,-69.07
30.12.2008,6,1,52,78,7,0,9,18,143,279.13,311.1,297.43,1.36,272.36,0.75,349.19,0.03,31.97,25.07,6.77,-70.07
29.12.2008,6,4,69,90,8,0,9,11,160,278.11,299.15,296.04,1.4,271.61,0.75,349.17,0.03,21.04,24.43,6.5,-71.06
28.12.2008,12,5,35,34,3,2,5,19,48,277.09,287.28,294.62,1.43,270.86,0.75,349.14,0.03,10.19,23.77,6.23,-72.05
27.12.2008,2,9,59,64,3,0,3,15,84,276.07,275.45,293.18,1.46,270.11,0.75,349.12,0.02,-0.62,23.07,5.96,-73.05
26.12.2008,3,2,27,27,8,0,14,18,58,275.05,263.63,291.7,1.48,269.36,0.75,349.09,0.02,-11.42,22.34,5.69,-74.04
25.12.2008,2,4,20,15,4,0,6,13,65,274.03,251.79,290.21,1.5,268.61,0.75,349.07,0.02,-22.24,21.6,5.42,-75.04
